Episode,DurationSeconds
321,0.0129889
322,0.0130853
323,0.00121196
324,0.00180415
325,0.00135454
326,0.00498448
327,0.00115525
328,0.0032934
329,0.00398953
330,0.00632397
331,0.00425659
332,0.00115702
333,0.00508119
334,0.00447755
335,0.00544958
336,0.0106443
337,0.00280295
338,0.00101018
339,0.00345651
340,0.0421547
341,0.00275291
342,0.00280873
343,0.00744859
344,0.0138251
345,0.0108114
346,0.00266681
347,0.00499989
348,0.00463539
349,0.00380921
350,0.013858
351,0.00453224
352,0.00122343
353,0.000860231
354,2.8924e-05
355,0.016453
356,0.0139227
357,0.00273456
358,0.012006
359,0.00569613
360,0.0173854
361,0.0115881
362,0.0091363
363,0.00868587
364,0.00345569
365,0.00834318
366,0.0119956
367,0.0164529
368,0.000363496
369,0.0125834
370,0.00682309
371,0.000603334
372,0.0320495
373,0.00273879
374,0.0110341
375,0.0150357
376,0.00604956
377,0.00138561
378,0.0112266
379,0.018995
380,0.000795411
381,0.00726841
382,0.000141684
383,0.00162849
384,0.0030103
385,0.0126886
386,0.00434064
387,0.00545681
388,0.0033699
389,0.0170207
390,0.0095553
391,0.022655
392,0.00957879
393,0.0304092
394,0.0234826
395,0.0271214
396,0.00422558
397,0.00153183
398,0.00045697
399,0.0213833
400,0.00169539
401,0.0104738
402,0.00885285
403,0.0116024
404,0.0238733
405,0.00321316
406,0.00141683
407,0.00433067
408,0.0203646
409,0.0177908
410,0.00699937
411,0.02435
412,0.00261747
413,0.00629339
414,0.0129294
415,0.0128893
416,0.00372962
417,0.00174365
418,0.00483186
419,0.00109361
420,0.00179922
421,0.0357757
422,0.00339008
423,0.021171
424,0.01907
425,0.0057772
426,0.00611315
427,3.0236e-05
428,0.00774997
429,0.0139411
430,0.00111664
431,0.00697199
432,0.00667863
433,0.00916323
434,0.00542799
435,0.00178293
436,0.000245708
437,0.0262923
438,0.00612898
439,0.0117599
440,0.00594263
441,0.00982641
442,0.0198581
443,0.0025424
444,0.0102901
445,0.0139913
446,0.00143439
447,0.0210869
448,0.00326293
449,0.000142265
450,0.00501068
451,0.00638611
452,0.0118539
453,0.00453207
454,0.0312942
455,0.0127119
456,0.00374151
457,0.00486731
458,0.00214085
459,0.0059429
460,0.000637146
461,0.0132626
462,0.00971401
463,0.0179967
464,0.00199234
465,2.9395e-05
466,0.00237824
467,0.00224893
468,0.00559821
469,0.0108847
470,0.00258322
471,0.0100451
472,0.00106818
473,0.00527822
474,0.0039106
475,0.00604924
476,0.00384966
477,0.000879908
478,0.00503946
479,0.017303
480,0.00748416
481,0.00878938
482,0.0220591
483,0.000198399
484,0.0141164
485,0.00701644
486,0.000993981
487,0.000852908
488,0.00379556
489,0.00658873
490,0.0063088
491,0.00355792
492,0.011237
493,0.0240871
494,0.000142846
495,0.00402835
496,0.00692118
497,0.00625578
498,5.4551e-05
499,0.00363193
500,0.0136844
501,0.0137685
502,0.00126443
503,0.005574
504,0.0133222
505,0.0130756
506,0.00185249
507,0.0111443
508,0.00423264
509,0.000836597
510,0.000956791
511,0.00112389
512,0.00331628
513,0.0175032
514,0.00846699
515,0.0358412
516,0.0158306
517,0.00241449
518,0.0227797
519,0.00124618
520,0.0224061
521,0.00164008
522,0.00501924
523,0.0104842
524,0.0264958
525,0.00387518
526,0.0070481
527,0.00824438
528,0.00347773
529,0.0160083
530,0.0113531
531,0.0240711
532,0.00351946
533,0.00815105
534,0.00903422
535,0.000962872
536,0.000140842
537,0.000802594
538,0.00686843
539,0.0204071
540,0.0189091
541,0.00323968
542,0.0013911
543,0.00151566
544,0.0171114
545,0.0146237
546,0.000425492
547,0.00784879
548,0.00212941
549,0.00276295
550,0.00362765
551,0.0135189
552,0.00217241
553,0.00668002
554,0.0145805
555,0.0119411
556,0.00399268
557,0.0095893
558,0.0446928
559,0.00202729
560,0.00348374
561,0.0111124
562,0.000827481
563,0.0218558
564,0.0161442
565,0.00375777
566,0.0160691
567,0.0317881
568,0.0364083
569,0.00293854
570,0.00194849
571,0.000951431
572,0.0122748
573,0.00686974
574,0.00103075
575,0.00892658
576,0.00332936
577,3.0347e-05
578,0.00955495
579,0.00317368
580,0.0119403
581,0.0231688
582,0.000218838
583,0.0215599
584,0.000473702
585,0.000191817
586,0.00377341
587,0.00586617
588,0.009976
589,0.00512925
590,0.000146974
591,2.8994e-05
592,0.00891627
593,0.0199218
594,0.0100275
595,0.0033288
596,0.00734821
597,0.000893363
598,0.00663912
599,0.00955298
600,0.0122978
601,0.00304257
602,0.0014619
603,0.00197698
604,0.0126272
605,0.0156932
606,0.00917117
607,3.0377e-05
608,0.0010211
609,0.00255088
610,0.00094523
611,0.00588433
612,0.000421174
613,0.00451039
614,0.00157791
615,0.00592052
616,0.0174096
617,5.2298e-05
618,0.00997751
619,0.0318689
620,0.011108
621,0.0175505
622,0.0109875
623,0.00160099
624,0.00481472
625,0.0056647
626,0.000169335
627,0.00111805
628,0.00366086
629,0.00221982
630,0.0122169
631,0.00684408
632,0.00373187
633,3.4684e-05
634,3.0036e-05
635,0.00206507
636,0.00209918
637,0.00312805
638,0.00412325
639,0.00285794
640,0.00893576
641,0.0034777
642,0.00113491
643,0.0270383
644,0.023057
645,0.0179494
646,0.000867125
647,0.00455632
648,0.00395818
649,0.0184206
650,0.010078
651,0.00141287
652,0.0147387
653,0.00789059
654,0.00725126
655,0.00193279
656,0.00191937
657,0.00119657
658,0.010674
659,0.00420768
660,0.00187204
661,0.00259142
662,0.00386824
663,0.00232946
664,0.0140986
665,0.00019869
666,0.00228133
667,0.00106679
668,0.0110187
669,0.0169648
670,0.00797692
671,0.00801728
672,0.00442887
673,0.0106787
674,0.0232682
675,0.0120598
676,0.00284405
677,0.00120102
678,0.00307696
679,0.0188785
680,0.00244258
681,0.00936879
682,0.0031747
683,3.1418e-05
684,2.724e-05
685,0.0124754
686,0.00101011
687,0.00215165
688,0.00384828
689,0.00234119
690,0.00276782
691,0.0157617
692,0.0281195
693,0.00316084
694,0.00664641
695,0.00318721
696,0.012008
697,0.0018807
698,0.00277979
699,0.0269469
700,0.000835826
701,0.00598801
702,0.00356681
703,0.0026964
704,0.00178035
705,0.010283
706,3.3532e-05
707,0.00175383
708,0.00324479
709,0.0126692
710,0.000159707
711,0.00422869
712,0.00482175
713,0.0146651
714,0.00515804
715,2.9525e-05
716,0.0148456
717,0.0138519
718,0.000307543
719,0.00262446
720,0.0120543
721,0.00212252
722,2.9355e-05
723,0.00256625
724,0.00652427
725,0.0126283
726,2.9535e-05
727,0.000393683
728,0.00878289
729,0.00377055
730,0.00302282
731,0.00513626
732,0.00358221
733,0.00392244
734,0.0020805
735,0.0179823
736,0.00118206
737,0.0191266
738,0.00828246
739,0.00759571
740,0.00312238
741,0.00622292
742,0.00848537
743,0.00953941
744,0.00143452
745,0.00228621
746,0.00208621
747,0.000173022
748,0.00174525
749,0.00495121
750,0.00273725
751,8.4387e-05
752,0.00667493
753,0.00166227
754,0.0023257
755,0.00321413
756,0.00599717
757,0.00793481
758,0.00527521
759,0.00700699
760,0.00788079
761,0.00272423
762,0.00283055
763,0.00341132
764,0.00709297
765,0.00177992
766,0.0146379
767,0.00281579
768,0.00103186
769,0.00423718
770,0.00603931
771,0.00606869
772,0.0017857
773,0.00387752
774,0.0012033
775,0.00114109
776,0.0060361
777,0.00624979
778,0.01293
779,0.00517868
780,0.0022412
781,0.0056549
782,0.00408339
783,0.0132166
784,0.00623993
785,0.0106708
786,0.00368843
787,0.000807794
788,0.00756469
789,0.00571281
790,5.4021e-05
791,0.000879667
792,0.0012264
793,3.0267e-05
794,0.0115483
795,0.0137639
796,0.00832384
797,0.00589417
798,0.00677608
799,0.00705231
800,2.9224e-05
801,0.00306627
802,0.000801282
803,0.010232
804,0.000287706
805,0.0110042
806,0.000727845
807,0.000470966
808,0.0037627
809,0.00279753
810,0.000334984
811,0.00712433
812,0.00200967
813,0.00305694
814,0.00494503
815,0.00013423
816,0.00958803
817,0.00111698
818,0.00125929
819,0.00746711
820,0.0137417
821,0.0116804
822,0.00335757
823,0.00379222
824,0.0219628
825,0.0142288
826,0.0103908
827,0.000169846
828,0.00682144
829,0.00382667
830,0.00249026
831,0.00885425
832,0.0031712
833,0.00124785
834,0.00631839
835,0.00846694
836,0.00128028
837,0.0115187
838,0.000174324
839,0.0113613
840,0.00255583
841,0.00770669
842,0.00198609
843,0.00109426
844,0.00359133
845,0.00280953
846,0.00348994
847,0.00543827
848,0.00210646
849,0.00418926
850,0.0302583
851,0.0151625
852,0.00755518
853,0.00161332
854,0.00284382
855,0.00639326
856,0.000841377
857,0.00017198
858,0.00323852
859,0.0240194
860,0.00011298
861,0.00503304
862,0.0149879
863,0.00181944
864,0.00270316
865,0.0001395
866,0.000965477
867,0.00353103
868,0.000308564
869,0.0186004
870,0.00384827
871,0.00614782
872,0.0186038
873,0.00264498
874,0.0151207
875,0.017827
876,0.00406018
877,0.0047102
878,0.00138386
879,0.00176007
880,0.00301117
881,0.0120569
882,0.00598185
883,0.0218657
884,0.00218194
885,0.00470691
886,0.0111859
887,0.00129966
888,0.0131864
889,0.00527451
890,0.0052594
891,0.00101615
892,0.000315888
893,0.0166211
894,0.00709592
895,0.00293851
896,0.00386982
897,0.00225553
898,0.00572096
899,0.0162696
900,0.0118992
901,0.00646262
902,0.00172675
903,0.0101398
904,0.0118082
905,0.00944895
906,0.00168656
907,0.00408131
908,0.00179747
909,0.00502333
910,0.00124502
911,0.00296948
912,0.00236551
913,0.000498107
914,0.000439027
915,0.00537312
916,0.0130655
917,0.00436178
918,0.00104547
919,0.00166155
920,0.0104159
921,0.00513282
922,0.000199381
923,0.00983661
924,0.00583767
925,0.00194931
926,0.0120551
927,0.022638
928,0.000957001
929,0.00965472
930,0.000447763
931,0.0105455
932,0.00295555
933,0.0022602
934,0.0151208
935,0.00271233
936,0.00305075
937,0.000426624
938,0.0156341
939,0.0158686
940,0.0015483
941,0.00650588
942,0.0189876
943,0.0135437
944,0.000913501
945,3.4425e-05
946,0.000885589
947,0.0012202
948,0.0125191
949,0.00111866
950,0.00356547
951,0.0019785
952,0.0177919
953,0.0181266
954,0.00181281
955,0.00109653
956,0.00434054
957,0.0042676
958,0.00082722
959,0.00244943
960,0.00273129
961,0.0185585
962,0.0118913
963,0.00532015
964,0.00176811
965,0.00407338
966,0.00608346
967,0.0132756
968,0.0102154
969,0.00387077
970,0.00695269
971,0.00345696
972,0.00514588
973,0.00416754
974,0.00399864
975,0.0108738
976,0.00375475
977,0.00325492
978,0.000348259
979,0.0100176
980,0.00110355
981,0.000839814
982,0.000951161
983,0.0020203
984,0.00147084
985,0.000785262
986,0.0268806
987,0.00160097
988,0.00192513
989,0.0016573
990,0.00657498
991,0.00218972
992,0.0151918
993,0.000834904
994,0.000941683
995,0.000983221
996,0.00212366
997,0.00183993
998,0.00550226
999,0.00174141
1000,0.00308996
1001,0.00617261
1002,0.00104021
1003,2.8854e-05
1004,0.00617811
1005,0.00667656
1006,0.00334988
1007,0.0238188
1008,0.00597485
1009,0.00108931
1010,0.00177004
1011,0.00453385
1012,0.00478838
1013,0.00100114
1014,0.00865385
1015,0.0109112
1016,0.0179166
1017,0.00319056
1018,0.00748759
1019,0.00175355
1020,0.0120781
1021,0.00716839
1022,0.00807271
1023,0.0238234
1024,0.00495624
1025,0.00969945
1026,0.00804572
1027,0.00695617
1028,0.00738123
1029,0.000217876
1030,0.00276037
1031,0.00183957
1032,0.0252437
1033,0.00835915
1034,0.00197533
1035,0.00191192
1036,0.00311869
1037,0.00819943
1038,0.00351769
1039,0.00167641
1040,0.00835768
1041,0.00101915
1042,0.000474774
1043,0.00127187
1044,0.00616031
1045,0.0106744
1046,0.00170786
1047,0.00451687
1048,0.011823
1049,0.000874007
1050,0.000815298
1051,0.0174833
1052,0.00605363
1053,0.00816796
1054,0.00435827
1055,0.00209223
1056,0.00426874
1057,0.00334448
1058,0.0148959
1059,0.000142455
1060,0.0115771
1061,0.0160108
1062,0.00225559
1063,0.0039089
1064,0.000363867
1065,0.00393379
1066,0.00719068
1067,0.00954647
1068,0.000279791
1069,0.00364801
1070,0.0071414
1071,0.0141748
1072,0.00526153
1073,0.0041746
1074,0.0081992
1075,0.00550442
1076,0.00113441
1077,0.00335594
1078,0.00292484
1079,0.000198119
1080,0.000191968
1081,0.0174658
1082,0.000142936
1083,0.00407541
1084,0.0116981
1085,0.00402977
1086,0.00126712
1087,0.000254123
1088,0.00558059
1089,0.000782126
1090,0.00895372
1091,0.0140891
1092,0.0155039
1093,0.00305829
1094,0.00429275
1095,0.00435228
1096,0.0157456
1097,0.000989432
1098,0.00640525
1099,0.00607163
1100,0.011537
1101,0.00031156
1102,0.0023903
1103,0.00101032
1104,0.000158936
1105,0.0020294
1106,0.00656456
1107,0.00161234
1108,0.0503169
1109,0.0123553
1110,0.00329549
1111,0.0275779
1112,0.0162377
1113,0.0181387
1114,0.000299237
1115,0.00286681
1116,0.00136922
1117,0.007766
1118,0.00275759
1119,0.0287936
1120,0.0183091
1121,0.0128273
1122,0.00242711
1123,0.0115344
1124,0.0150347
1125,0.00516498
1126,0.00103359
1127,0.0138649
1128,0.00712512
1129,0.0207053
1130,0.00204248
1131,0.0028512
1132,0.00432447
1133,0.0106902
1134,0.0110148
1135,0.00464851
1136,0.00211888
1137,0.00908467
1138,0.00620017
1139,0.0034409
1140,0.00609698
1141,0.0219191
1142,0.0061708
1143,0.0281035
1144,0.00432748
1145,0.000456339
1146,0.00350243
1147,0.00215071
1148,0.0149357
1149,3.0397e-05
1150,0.0156698
1151,0.0128495
1152,0.0117614
1153,0.000160749
1154,0.00316459
1155,0.0141856
1156,0.00227822
1157,0.00319082
1158,0.00631596
1159,0.00282746
1160,0.00211189
1161,0.0015435
1162,0.000645592
1163,0.0285626
1164,0.0124913
1165,0.0108505
1166,0.00193666
1167,0.00821421
1168,0.00220028
1169,3.0918e-05
1170,0.00089149
1171,0.0025366
1172,0.0293259
1173,0.00287083
1174,0.0113365
1175,0.00375557
1176,0.00947852
1177,0.00170444
1178,0.0033307
1179,0.000479303
1180,0.0101719
1181,0.0271953
1182,0.00657001
1183,0.00144131
1184,0.00857358
1185,0.00644787
1186,0.0149175
1187,0.00425232
1188,0.0227875
1189,0.0119996
1190,0.00545132
1191,0.0081754
1192,0.00275569
1193,0.000841507
1194,0.00420945
1195,0.0173866
1196,0.00389113
1197,0.000420433
1198,0.0054595
1199,0.00246537
1200,0.00642603
1201,0.00115878
1202,0.0256537
1203,0.00392207
1204,0.000453324
1205,0.00858787
1206,0.0396612
1207,0.002507
1208,0.0154543
1209,0.00252895
1210,0.00252982
1211,0.00360011
1212,5.5904e-05
1213,0.0194779
1214,0.000247331
1215,0.0216733
1216,0.0142887
1217,0.00203068
1218,0.0207604
1219,0.00108548
1220,0.00126349
1221,0.00982681
1222,0.00840393
1223,0.00128766
1224,0.00289136
1225,0.00233986
1226,0.00222565
1227,0.00366875
1228,2.7431e-05
1229,0.00543938
1230,0.00886781
1231,0.00836712
1232,0.0166954
1233,0.00533369
1234,0.0019297
1235,0.000970327
1236,0.00777928
1237,0.000805049
1238,0.00164788
1239,0.00147901
1240,0.0060692
1241,0.00668782
1242,0.0139627
1243,0.00829116
1244,0.00537158
1245,0.0079101
1246,0.0160821
1247,0.00247724
1248,0.00226688
1249,0.000140812
1250,0.00512983
1251,0.00319619
1252,0.0133585
1253,0.0045206
1254,0.00539176
1255,0.00272806
1256,0.017213
1257,0.0144539
1258,2.7932e-05
1259,0.000987488
1260,0.00164046
1261,0.00215542
1262,0.0148207
1263,0.00400305
1264,0.00905358
1265,0.00645945
1266,0.00356643
1267,0.000282446
1268,0.000316119
1269,0.00773674
1270,0.00399994
1271,0.00239363
1272,0.00553924
1273,0.000965688
1274,0.0304855
1275,0.00307479
1276,0.00425531
1277,0.00187501
1278,0.00529311
1279,0.0102105
1280,0.0157915
1281,0.00677136
1282,0.00215566
1283,0.00101967
1284,0.00202672
1285,0.00633662
1286,0.00204603
1287,0.000819326
1288,0.0165002
1289,0.00265141
1290,0.00619258
1291,0.0324263
1292,0.00365864
1293,0.0126099
1294,0.000316109
1295,0.000690385
1296,0.00143007
1297,0.00547527
1298,0.00382009
1299,0.00270676
1300,0.00197064
1301,0.00852771
1302,0.00175673
1303,0.00573548
1304,0.00205411
1305,0.000555594
1306,0.00254239
1307,0.000173092
1308,0.000140381
1309,0.00178529
1310,0.000725911
1311,0.00384453
1312,0.00169847
1313,0.00392215
1314,0.00102001
1315,0.00427974
1316,0.00191263
1317,0.000963764
1318,3.3562e-05
1319,0.00587747
1320,0.0129201
1321,0.00477623
1322,0.00131281
1323,0.00476826
1324,0.00276975
1325,0.00152595
1326,0.01031
1327,0.000969616
1328,0.0075626
1329,0.00807786
1330,0.00553668
1331,0.00190057
1332,0.00396445
1333,0.0159409
1334,0.00119145
1335,0.0146696
1336,0.00518525
1337,0.0114461
1338,0.00171542
1339,0.00333937
1340,0.00722971
1341,0.00571378
1342,0.00174113
1343,0.00236674
1344,0.021508
1345,0.00957954
1346,0.00284144
1347,0.00688302
1348,0.00913398
1349,0.00941667
1350,0.00468022
1351,0.0139304
1352,0.0144286
1353,0.00274359
1354,0.00243211
1355,0.00954249
1356,0.0143341
1357,0.00245247
1358,0.00506086
1359,0.00454667
1360,0.00444972
1361,8.2945e-05
1362,0.014466
1363,0.00807312
1364,0.0182916
1365,0.00496229
1366,0.037027
1367,0.00169475
1368,0.00341475
1369,0.00102235
1370,0.00259973
1371,0.00565
1372,0.00503847
1373,0.00199763
1374,0.00469212
1375,0.00367282
1376,0.00323777
1377,0.00487048
1378,0.00589029
1379,0.00441738
1380,0.000194733
1381,0.00738835
1382,0.000137145
1383,0.00426913
1384,0.00420511
1385,0.0106596
1386,0.00766443
1387,0.00410018
1388,0.00378727
1389,0.0259025
1390,0.0127148
1391,0.0017538
1392,0.000621196
1393,0.0182209
1394,0.00134967
1395,0.00111856
1396,0.0111148
1397,0.000311731
1398,2.9876e-05
1399,0.00423433
1400,0.000462341
1401,0.0063347
1402,0.0245743
1403,0.00106344
1404,0.00439336
1405,0.00516607
1406,0.000474082
1407,3.0366e-05
1408,0.0187968
1409,0.00186246
1410,0.00740046
1411,0.00306007
1412,0.00691041
1413,0.00564363
1414,0.0125251
1415,0.000810499
1416,0.00174086
1417,0.00925614
1418,0.0267132
1419,0.00928159
1420,0.00419283
1421,0.000561676
1422,0.00905142
1423,0.00320137
1424,0.00202377
1425,0.000936323
1426,0.0110716
1427,0.00259086
1428,0.00273545
1429,0.0034529
1430,0.00137154
1431,0.00323887
1432,0.00376619
1433,0.000563069
1434,0.00215665
1435,0.00232189
1436,0.00264291
1437,0.00728301
1438,0.00203266
1439,0.00179225
1440,0.00683361
1441,0.0112636
1442,0.00468875
1443,0.00459144
1444,0.00900009
1445,0.00111586
1446,0.00249592
1447,0.00200018
1448,0.0117433
1449,0.0111209
1450,0.00300827
1451,0.00163202
1452,0.00114154
1453,0.00128831
1454,0.00211719
1455,0.00701908
1456,0.00445006
1457,0.010772
1458,0.00368787
1459,0.00094005
1460,0.0212507
1461,0.0137584
1462,0.0129994
1463,0.0243604
1464,0.00184867
1465,0.0232925
1466,0.0105711
1467,0.00807834
1468,0.00514138
1469,0.00504115
1470,0.00955952
1471,0.00424156
1472,0.00300098
1473,0.0125115
1474,0.000825347
1475,0.00415852
1476,0.0198058
1477,0.00448278
1478,0.00727776
1479,0.00962075
1480,0.00121227
1481,0.00956746
1482,0.0125272
1483,0.00405373
1484,0.0102909
1485,0.0193692
1486,0.00567597
1487,0.0139493
1488,0.000939789
1489,0.00433817
1490,0.0141955
1491,0.0141588
1492,0.00691715
1493,0.0131124
1494,0.00114941
1495,0.0206705
1496,0.00525916
1497,0.000203749
1498,0.00290523
1499,0.00560229
1500,0.00205186
1501,7.7043e-05
1502,0.00141708
1503,0.00486503
1504,0.00722813
1505,0.0090747
1506,0.01133
1507,0.00351143
1508,0.00620246
1509,0.000411195
1510,0.00461219
1511,0.000940741
1512,0.0109959
1513,0.0159607
1514,0.00262287
1515,0.00213249
1516,0.0100231
1517,0.010678
1518,0.00324171
1519,0.00489176
1520,0.00965041
1521,0.00778354
1522,0.00910135
1523,0.00520416
1524,0.00187422
1525,0.00784119
1526,0.0105439
1527,0.00302775
1528,0.00895796
1529,0.000910214
1530,0.00143303
1531,0.00228276
1532,0.00271944
1533,0.00098836
1534,0.00033309
1535,0.0149627
1536,0.0102827
1537,0.00680493
1538,0.00101645
1539,3.7289e-05
1540,0.00473573
1541,0.00488922
1542,0.00251619
1543,0.00337016
1544,0.00960492
1545,0.000382301
1546,0.00889541
1547,0.00312447
1548,0.00697347
1549,0.000925934
1550,0.00290029
1551,0.00198762
1552,0.000259133
1553,0.00164283
1554,0.00909796
1555,0.00636146
1556,0.00558455
1557,0.00472876
1558,0.00327193
1559,0.00680914
1560,9.8333e-05
1561,0.0122756
1562,0.000204531
1563,0.00206577
1564,0.00639202
1565,0.000439138
1566,0.00460603
1567,0.00201091
1568,0.00115909
1569,0.00100389
1570,0.00738385
1571,0.00541025
1572,0.000212014
1573,0.000827511
1574,0.0107393
1575,0.0011412
1576,0.00205877
1577,0.0015811
1578,0.0134542
1579,0.00447904
1580,0.000882223
1581,0.0138066
1582,0.0156263
1583,0.000226282
1584,0.00267724
1585,0.00411134
1586,0.00223888
1587,7.3526e-05
1588,0.0110482
1589,0.00531407
1590,0.0220606
1591,0.00602758
1592,0.0044557
1593,0.0035123
1594,0.00608202
1595,0.00744405
1596,0.000101669
1597,0.00126454
1598,0.0116431
1599,0.00177174
1600,0.00424346
1601,0.00200176
1602,0.0267355
1603,0.00996496
1604,0.0285199
1605,0.00774525
1606,0.00601743
1607,0.0111692
1608,0.00225517
1609,0.00333423
1610,2.9254e-05
1611,0.0513511
1612,0.00528298
1613,0.0251037
1614,0.00235077
1615,0.00231186
1616,0.012575
1617,0.0296476
1618,0.00253896
1619,0.000163594
1620,0.000197207
1621,0.00104086
1622,0.00672972
1623,0.0010649
1624,0.0189537
1625,0.00232429
1626,0.000201015
1627,0.00088072
1628,0.00279647
1629,0.0047794
1630,0.00857959
1631,0.013829
1632,0.00823346
1633,0.00813952
1634,0.00600434
1635,0.0118145
1636,0.00131037
1637,0.00385536
1638,0.00253532
1639,0.0184517
1640,0.00115376
1641,0.00132061
1642,0.000384696
1643,0.000318724
1644,0.00560442
1645,9.9215e-05
1646,0.00135217
1647,0.0113432
1648,0.00796469
1649,0.00962834
1650,0.0029276
1651,0.00630023
1652,0.00385901
1653,0.00719963
1654,0.0107786
1655,0.00504124
1656,0.00957651
1657,0.00213999
1658,0.0103826
1659,0.00327845
